"","Var1","Freq"
"4869","4520",2
"4870","4522",2
"4871","4527",1
"4872","4531",1
"4873","4533",1
"4874","4535",1
"4875","4536",1
"4876","4537",2
"4877","4539",4
"4878","4541",1
"4879","4542",2
"4880","4543",3
"4881","4544",1
"4882","4545",2
"4883","4547",1
"4884","4554",1
"4885","4556",1
"4886","4557",1
"4887","4558",1
"4888","4561",2
"4889","4562",1
"4890","4564",2
"4891","4565",2
"4892","4567",2
"4893","4568",1
"4894","4570",1
"4895","4572",4
"4896","4574",2
"4897","4575",1
"4898","4576",2
"4899","4577",2
"4900","4578",1
"4901","4579",2
"4902","4580",2
"4903","4581",2
"4904","4582",3
"4905","4583",1
"4906","4585",1
"4907","4586",1
"4908","4587",1
"4909","4588",1
"4910","4589",1
"4911","4590",3
"4912","4591",1
"4913","4592",1
"4914","4593",1
"4915","4594",3
"4916","4596",5
"4917","4597",2
"4918","4599",1
"4919","4601",1
"4920","4602",1
"4921","4605",2
"4922","4606",2
"4923","4608",6
"4924","4610",1
"4925","4612",1
"4926","4613",3
"4927","4617",1
"4928","4619",1
"4929","4622",1
"4930","4623",2
"4931","4629",6
"4932","4630",1
"4933","4634",1
"4934","4635",1
"4935","4636",1
"4936","4638",1
"4937","4639",2
"4938","4641",1
"4939","4642",1
"4940","4644",2
"4941","4645",1
"4942","4646",3
"4943","4647",2
"4944","4648",1
"4945","4649",1
"4946","4654",3
"4947","4655",2
"4948","4656",2
"4949","4657",4
"4950","4659",4
"4951","4660",2
"4952","4661",1
"4953","4664",2
"4954","4665",1
"4955","4666",2
"4956","4667",1
"4957","4674",1
"4958","4675",3
"4959","4676",1
"4960","4680",1
"4961","4681",1
"4962","4683",2
"4963","4684",2
"4964","4687",2
"4965","4688",2
"4966","4692",5
"4967","4693",5
"4968","4694",1
"4969","4695",1
"4970","4696",2
"4971","4697",1
"4972","4698",1
"4973","4700",1
"4974","4707",1
"4975","4708",3
"4976","4709",1
"4977","4711",3
"4978","4712",1
"4979","4713",2
"4980","4714",1
"4981","4716",1
"4982","4717",3
"4983","4718",2
"4984","4719",1
"4985","4720",1
"4986","4721",4
"4987","4722",3
"4988","4723",3
"4989","4725",1
"4990","4726",1
"4991","4727",1
"4992","4728",2
"4993","4731",1
"4994","4733",3
"4995","4736",3
"4996","4737",1
"4997","4738",2
"4998","4741",2
"4999","4744",1
"5000","4745",2
"5001","4746",3
"5002","4749",1
"5003","4751",2
"5004","4752",2
"5005","4758",2
"5006","4760",2
"5007","4761",5
"5008","4763",2
"5009","4764",1
"5010","4765",1
"5011","4769",1
"5012","4770",1
"5013","4771",1
"5014","4772",1
"5015","4775",1
"5016","4777",2
"5017","4778",1
"5018","4780",1
"5019","4782",2
"5020","4785",3
"5021","4786",1
"5022","4787",5
"5023","4788",2
"5024","4789",3
"5025","4790",2
"5026","4791",1
"5027","4792",1
"5028","4793",4
"5029","4795",1
"5030","4798",1
"5031","4800",3
"5032","4803",3
"5033","4805",1
"5034","4807",3
"5035","4808",1
"5036","4809",1
"5037","4816",1
"5038","4819",1
"5039","4820",1
"5040","4822",2
"5041","4824",1
"5042","4826",1
"5043","4829",1
"5044","4830",1
"5045","4831",3
"5046","4833",3
"5047","4835",1
"5048","4837",2
"5049","4840",2
"5050","4841",1
"5051","4842",2
"5052","4843",1
"5053","4844",2
"5054","4845",1
"5055","4846",1
"5056","4847",2
"5057","4848",2
"5058","4850",1
"5059","4852",1
"5060","4853",2
"5061","4855",3
"5062","4856",1
"5063","4859",4
"5064","4860",1
"5065","4861",3
"5066","4867",1
"5067","4869",1
"5068","4871",1
"5069","4872",1
"5070","4873",2
"5071","4874",3
"5072","4877",1
"5073","4879",2
"5074","4882",1
"5075","4885",1
"5076","4886",1
"5077","4887",1
"5078","4888",2
"5079","4889",2
"5080","4894",1
"5081","4895",1
"5082","4896",1
"5083","4897",1
"5084","4899",1
"5085","4900",2
"5086","4902",2
"5087","4903",3
"5088","4904",3
"5089","4906",2
"5090","4908",3
"5091","4909",1
"5092","4910",1
"5093","4912",3
"5094","4914",1
"5095","4917",4
"5096","4920",1
"5097","4922",1
"5098","4923",5
"5099","4924",4
"5100","4925",1
"5101","4928",1
"5102","4929",1
"5103","4930",2
"5104","4932",1
"5105","4937",1
"5106","4941",1
"5107","4943",4
"5108","4945",4
"5109","4948",1
"5110","4949",1
"5111","4951",2
"5112","4953",1
"5113","4954",1
"5114","4956",1
"5115","4958",5
"5116","4959",1
"5117","4960",1
"5118","4961",2
"5119","4962",2
"5120","4963",4
"5121","4965",1
"5122","4967",1
"5123","4968",3
"5124","4969",2
"5125","4971",1
"5126","4974",1
"5127","4976",2
"5128","4978",1
"5129","4979",2
"5130","4982",2
"5131","4984",4
"5132","4985",1
"5133","4986",1
"5134","4987",2
"5135","4990",2
"5136","4991",1
"5137","4994",2
"5138","4996",3
"5139","4997",1
"5140","4998",1
"5141","5000",2
"5142","5003",2
"5143","5004",1
"5144","5005",1
"5145","5006",1
"5146","5007",4
"5147","5008",1
"5148","5009",2
"5149","5010",3
"5150","5011",1
"5151","5012",1
"5152","5016",1
"5153","5021",2
"5154","5024",3
"5155","5028",2
"5156","5029",1
"5157","5034",1
"5158","5037",3
"5159","5038",2
"5160","5039",3
"5161","5041",6
"5162","5043",1
"5163","5045",1
"5164","5047",1
"5165","5048",2
"5166","5049",1
"5167","5050",1
"5168","5052",1
"5169","5057",6
"5170","5058",3
"5171","5059",2
"5172","5060",5
"5173","5061",1
"5174","5063",1
"5175","5064",1
"5176","5065",1
"5177","5068",1
"5178","5073",2
"5179","5074",1
"5180","5075",1
"5181","5076",1
"5182","5078",2
"5183","5082",1
"5184","5083",2
"5185","5084",1
"5186","5086",1
"5187","5087",4
"5188","5089",1
"5189","5090",1
"5190","5091",1
"5191","5092",3
"5192","5094",1
"5193","5095",2
"5194","5098",1
"5195","5102",2
"5196","5106",1
"5197","5108",5
"5198","5109",1
"5199","5110",2
"5200","5112",3
"5201","5114",1
"5202","5115",4
"5203","5116",1
"5204","5118",1
"5205","5119",1
"5206","5122",4
"5207","5124",1
"5208","5126",1
"5209","5127",2
"5210","5129",1
"5211","5130",1
"5212","5131",2
"5213","5132",1
"5214","5133",1
"5215","5137",2
"5216","5142",2
"5217","5143",1
"5218","5145",3
"5219","5149",1
"5220","5151",3
"5221","5152",1
"5222","5154",1
"5223","5156",2
"5224","5157",1
"5225","5163",2
"5226","5164",5
"5227","5167",1
"5228","5169",4
"5229","5171",1
"5230","5172",2
"5231","5173",1
"5232","5176",1
"5233","5177",1
"5234","5181",1
"5235","5187",1
"5236","5188",1
"5237","5191",1
"5238","5193",1
"5239","5195",2
"5240","5196",1
"5241","5201",1
"5242","5204",2
"5243","5205",3
"5244","5206",1
"5245","5207",2
"5246","5210",1
"5247","5214",2
"5248","5215",1
"5249","5219",2
"5250","5220",2
"5251","5222",2
"5252","5223",2
"5253","5231",1
"5254","5233",1
"5255","5234",1
"5256","5235",1
"5257","5236",1
"5258","5238",1
"5259","5239",1
"5260","5241",1
"5261","5244",4
"5262","5248",2
"5263","5249",1
"5264","5250",2
"5265","5251",2
"5266","5252",2
"5267","5253",4
"5268","5254",1
"5269","5260",3
"5270","5261",2
"5271","5262",1
"5272","5265",1
"5273","5266",1
"5274","5267",5
"5275","5270",3
"5276","5271",1
"5277","5275",2
"5278","5276",2
"5279","5278",1
"5280","5279",1
"5281","5282",2
"5282","5284",2
"5283","5287",3
"5284","5288",1
"5285","5289",1
"5286","5291",4
"5287","5293",2
"5288","5296",3
"5289","5299",1
"5290","5301",1
"5291","5303",2
"5292","5304",2
"5293","5305",1
"5294","5306",3
"5295","5310",6
"5296","5312",1
"5297","5313",2
"5298","5314",2
"5299","5315",2
"5300","5317",1
"5301","5320",2
"5302","5326",1
"5303","5329",1
"5304","5331",2
"5305","5334",2
"5306","5336",1
"5307","5338",1
"5308","5340",2
"5309","5341",1
"5310","5342",1
"5311","5343",1
"5312","5345",3
"5313","5346",1
"5314","5347",1
"5315","5348",1
"5316","5349",1
"5317","5350",2
"5318","5354",1
"5319","5355",1
"5320","5356",1
"5321","5359",4
"5322","5361",3
"5323","5365",1
"5324","5366",1
"5325","5367",3
"5326","5368",2
"5327","5372",2
"5328","5380",2
"5329","5381",1
"5330","5389",2
"5331","5393",1
"5332","5396",1
"5333","5397",2
"5334","5399",3
"5335","5401",1
"5336","5403",2
"5337","5406",1
"5338","5414",1
"5339","5417",2
"5340","5418",3
"5341","5420",1
"5342","5421",1
"5343","5423",3
"5344","5426",1
"5345","5427",2
"5346","5431",3
"5347","5432",3
"5348","5435",1
"5349","5436",2
"5350","5437",4
"5351","5441",1
"5352","5442",1
"5353","5443",1
"5354","5445",1
"5355","5447",1
"5356","5450",2
"5357","5452",1
"5358","5455",2
"5359","5461",2
"5360","5462",3
"5361","5464",2
"5362","5467",1
"5363","5473",3
"5364","5474",2
"5365","5475",2
"5366","5482",1
"5367","5483",1
"5368","5486",2
"5369","5491",1
"5370","5495",1
"5371","5496",1
"5372","5498",1
"5373","5499",1
"5374","5501",1
"5375","5505",2
"5376","5506",3
"5377","5511",3
"5378","5514",2
"5379","5517",3
"5380","5521",4
"5381","5523",2
"5382","5527",1
"5383","5533",2
"5384","5535",1
"5385","5539",3
"5386","5542",1
"5387","5543",1
"5388","5547",4
"5389","5548",1
"5390","5549",2
"5391","5550",2
"5392","5551",1
"5393","5553",4
"5394","5558",2
"5395","5559",1
"5396","5560",3
"5397","5561",3
"5398","5562",1
"5399","5563",2
"5400","5564",2
"5401","5567",1
"5402","5569",2
"5403","5571",1
"5404","5574",1
"5405","5581",1
"5406","5583",1
"5407","5584",1
"5408","5585",1
"5409","5597",1
"5410","5600",1
"5411","5601",1
"5412","5603",1
"5413","5605",1
"5414","5607",2
"5415","5608",1
"5416","5610",1
"5417","5611",2
"5418","5613",3
"5419","5614",1
"5420","5618",2
"5421","5619",1
"5422","5624",1
"5423","5626",1
"5424","5631",1
"5425","5632",1
"5426","5637",1
"5427","5639",2
"5428","5640",1
"5429","5641",2
"5430","5643",2
"5431","5657",1
"5432","5658",1
"5433","5665",1
"5434","5666",1
"5435","5669",1
"5436","5670",3
"5437","5673",1
"5438","5674",1
"5439","5678",1
"5440","5679",1
"5441","5680",2
"5442","5681",1
"5443","5689",3
"5444","5691",2
"5445","5694",2
"5446","5695",1
"5447","5698",2
"5448","5699",2
"5449","5700",2
"5450","5701",3
"5451","5704",2
"5452","5705",1
"5453","5706",1
"5454","5709",1
"5455","5711",3
"5456","5715",4
"5457","5717",1
"5458","5722",1
"5459","5724",1
"5460","5728",1
"5461","5729",1
"5462","5731",3
"5463","5733",2
"5464","5735",1
"5465","5736",1
"5466","5737",2
"5467","5739",1
"5468","5741",4
"5469","5742",1
"5470","5744",1
"5471","5745",2
"5472","5746",1
"5473","5749",1
"5474","5754",2
"5475","5757",1
"5476","5758",1
"5477","5763",3
"5478","5766",3
"5479","5768",3
"5480","5769",2
"5481","5773",1
"5482","5774",2
"5483","5776",1
"5484","5779",1
"5485","5780",1
"5486","5781",1
"5487","5784",1
"5488","5787",1
"5489","5788",3
"5490","5789",1
"5491","5792",1
"5492","5794",1
"5493","5795",2
"5494","5797",1
"5495","5798",1
"5496","5799",1
"5497","5801",1
"5498","5802",2
"5499","5803",1
"5500","5804",1
"5501","5805",1
"5502","5806",1
"5503","5807",1
"5504","5809",1
"5505","5810",1
"5506","5811",1
"5507","5816",2
"5508","5818",1
"5509","5827",1
"5510","5828",1
"5511","5829",1
"5512","5830",1
"5513","5833",2
"5514","5836",3
"5515","5837",1
"5516","5838",2
"5517","5839",1
"5518","5845",1
"5519","5847",1
"5520","5848",1
"5521","5850",1
"5522","5853",1
"5523","5854",1
"5524","5861",1
"5525","5862",2
"5526","5865",1
"5527","5871",2
"5528","5872",1
"5529","5873",2
"5530","5874",2
"5531","5878",3
"5532","5879",2
"5533","5880",1
"5534","5883",2
"5535","5885",2
"5536","5887",3
"5537","5888",2
"5538","5889",1
"5539","5891",1
"5540","5894",1
"5541","5901",1
"5542","5902",2
"5543","5903",2
"5544","5904",1
"5545","5907",3
"5546","5908",1
"5547","5909",1
"5548","5910",1
"5549","5914",1
"5550","5916",3
"5551","5918",1
"5552","5920",2
"5553","5926",1
"5554","5927",1
"5555","5934",1
"5556","5935",2
"5557","5936",1
"5558","5942",1
"5559","5943",2
"5560","5944",1
"5561","5945",2
"5562","5946",1
"5563","5949",1
"5564","5953",1
"5565","5956",4
"5566","5957",2
"5567","5958",2
"5568","5961",1
"5569","5964",1
"5570","5966",1
"5571","5969",6
"5572","5972",1
"5573","5973",1
"5574","5976",1
"5575","5978",1
"5576","5980",2
"5577","5988",1
"5578","5990",1
"5579","5993",4
"5580","5996",1
"5581","5997",1
"5582","5999",1
"5583","6000",2
"5584","6004",2
"5585","6005",2
"5586","6008",1
"5587","6010",1
"5588","6012",2
"5589","6013",1
"5590","6014",1
"5591","6016",2
"5592","6020",1
"5593","6025",1
"5594","6027",3
"5595","6029",1
"5596","6030",2
"5597","6036",2
"5598","6042",2
"5599","6043",1
"5600","6046",2
"5601","6050",1
"5602","6053",3
"5603","6056",1
"5604","6059",1
"5605","6060",2
"5606","6072",1
"5607","6077",1
"5608","6080",1
"5609","6085",2
"5610","6086",1
"5611","6089",1
"5612","6091",1
"5613","6095",1
"5614","6100",2
"5615","6101",3
"5616","6102",1
"5617","6106",1
"5618","6107",1
"5619","6108",1
"5620","6110",1
"5621","6112",2
"5622","6114",1
"5623","6116",2
"5624","6127",3
"5625","6132",1
"5626","6134",1
"5627","6138",10
"5628","6141",1
"5629","6144",1
"5630","6145",2
"5631","6150",2
"5632","6153",1
"5633","6157",1
"5634","6158",2
"5635","6162",1
"5636","6164",3
"5637","6170",1
"5638","6171",1
"5639","6172",2
"5640","6174",2
"5641","6178",1
"5642","6181",2
"5643","6182",1
"5644","6187",1
"5645","6188",2
"5646","6191",1
"5647","6196",1
"5648","6199",1
"5649","6200",1
"5650","6203",3
"5651","6204",1
"5652","6205",1
"5653","6207",1
"5654","6209",1
"5655","6212",1
"5656","6215",2
"5657","6217",2
"5658","6220",1
"5659","6227",1
"5660","6236",3
"5661","6237",2
"5662","6242",1
"5663","6246",1
"5664","6248",3
"5665","6250",1
"5666","6251",3
"5667","6253",2
"5668","6258",2
"5669","6259",1
"5670","6264",1
"5671","6269",2
"5672","6271",2
"5673","6274",1
"5674","6279",1
"5675","6280",1
"5676","6281",5
"5677","6284",2
"5678","6285",2
"5679","6286",1
"5680","6288",1
"5681","6290",3
"5682","6298",1
"5683","6307",2
"5684","6312",1
"5685","6313",1
"5686","6316",1
"5687","6317",1
"5688","6320",1
"5689","6321",1
"5690","6322",2
"5691","6324",1
"5692","6325",1
"5693","6332",2
"5694","6333",1
"5695","6337",1
"5696","6343",1
"5697","6346",1
"5698","6350",1
"5699","6352",1
"5700","6353",1
"5701","6359",1
"5702","6360",1
"5703","6362",1
"5704","6368",1
"5705","6374",1
"5706","6376",2
"5707","6383",1
"5708","6384",5
"5709","6385",1
"5710","6386",1
"5711","6388",1
"5712","6392",1
"5713","6393",2
"5714","6397",1
"5715","6400",1
"5716","6402",2
"5717","6403",1
"5718","6404",1
"5719","6408",1
"5720","6410",1
"5721","6411",2
"5722","6413",1
"5723","6419",1
"5724","6421",3
"5725","6422",1
"5726","6424",2
"5727","6427",1
"5728","6429",4
"5729","6432",2
"5730","6438",1
"5731","6439",1
"5732","6445",1
"5733","6447",2
"5734","6449",2
"5735","6450",1
"5736","6451",1
"5737","6463",1
"5738","6468",2
"5739","6471",1
"5740","6475",1
"5741","6481",1
"5742","6482",1
"5743","6483",3
"5744","6485",1
"5745","6486",1
"5746","6489",1
"5747","6490",1
"5748","6491",2
"5749","6492",1
"5750","6493",2
"5751","6495",3
"5752","6497",1
"5753","6503",3
"5754","6507",3
"5755","6510",1
"5756","6512",2
"5757","6513",1
"5758","6519",1
"5759","6525",4
"5760","6526",2
"5761","6529",1
"5762","6530",1
"5763","6531",1
"5764","6532",1
"5765","6533",1
"5766","6535",1
"5767","6536",1
"5768","6538",1
"5769","6542",3
"5770","6551",3
"5771","6553",1
"5772","6554",1
"5773","6557",1
"5774","6562",1
"5775","6563",1
"5776","6567",2
"5777","6570",1
"5778","6571",1
"5779","6572",1
"5780","6573",4
"5781","6574",2
"5782","6575",1
"5783","6586",1
"5784","6590",1
"5785","6596",2
"5786","6610",2
"5787","6613",2
"5788","6614",1
"5789","6618",1
"5790","6619",2
"5791","6622",1
"5792","6627",1
"5793","6637",1
"5794","6641",1
"5795","6649",3
"5796","6651",3
"5797","6657",3
"5798","6659",3
"5799","6662",1
"5800","6671",1
"5801","6673",1
"5802","6677",1
"5803","6683",1
"5804","6684",1
"5805","6687",2
"5806","6690",1
"5807","6691",1
"5808","6695",3
"5809","6699",3
"5810","6700",1
"5811","6703",1
"5812","6704",2
"5813","6706",1
"5814","6707",1
"5815","6710",2
"5816","6711",1
"5817","6714",1
"5818","6718",1
"5819","6728",2
"5820","6737",1
"5821","6739",1
"5822","6742",2
"5823","6743",1
"5824","6745",1
"5825","6746",2
"5826","6748",2
"5827","6753",1
"5828","6754",1
"5829","6758",1
"5830","6762",1
"5831","6763",1
"5832","6766",1
"5833","6767",2
"5834","6770",1
"5835","6771",2
"5836","6781",1
"5837","6784",1
"5838","6791",5
"5839","6797",1
"5840","6798",1
"5841","6807",2
"5842","6808",1
"5843","6809",2
"5844","6812",1
"5845","6815",1
"5846","6817",1
"5847","6822",1
"5848","6825",2
"5849","6831",1
"5850","6835",2
"5851","6836",2
"5852","6837",1
"5853","6839",1
"5854","6840",2
"5855","6843",3
"5856","6844",1
"5857","6850",3
"5858","6851",1
"5859","6857",2
"5860","6859",1
"5861","6873",1
"5862","6874",1
"5863","6878",1
"5864","6879",3
"5865","6880",1
"5866","6882",1
"5867","6888",1
"5868","6889",3
"5869","6890",1
"5870","6900",3
"5871","6904",1
"5872","6909",1
"5873","6911",1
"5874","6913",1
"5875","6915",1
"5876","6920",1
"5877","6921",1
"5878","6922",1
"5879","6929",1
"5880","6933",1
"5881","6943",1
"5882","6945",2
"5883","6947",1
"5884","6955",1
"5885","6958",2
"5886","6961",1
"5887","6963",1
"5888","6964",1
"5889","6968",1
"5890","6969",2
"5891","6971",1
"5892","6975",1
"5893","6979",1
"5894","6980",1
"5895","6981",2
"5896","6982",2
"5897","6983",1
"5898","6991",1
"5899","6993",2
"5900","6994",2
"5901","6997",2
"5902","6998",1
"5903","6999",2
"5904","7003",1
"5905","7005",5
"5906","7007",1
"5907","7010",2
"5908","7019",2
"5909","7020",1
"5910","7025",1
"5911","7027",1
"5912","7028",1
"5913","7032",1
"5914","7038",1
"5915","7041",1
"5916","7048",1
"5917","7049",2
"5918","7050",3
"5919","7051",1
"5920","7063",2
"5921","7066",1
"5922","7067",1
"5923","7073",1
"5924","7080",1
"5925","7082",1
"5926","7084",1
"5927","7089",1
"5928","7098",2
"5929","7100",1
"5930","7102",2
"5931","7103",2
"5932","7104",1
"5933","7105",1
"5934","7107",1
"5935","7108",3
"5936","7111",2
"5937","7114",1
"5938","7118",2
"5939","7119",1
"5940","7123",1
"5941","7124",1
"5942","7132",1
"5943","7134",1
"5944","7135",1
"5945","7137",1
"5946","7138",1
"5947","7154",3
"5948","7159",1
"5949","7162",1
"5950","7171",2
"5951","7175",1
"5952","7177",1
"5953","7179",2
"5954","7180",2
"5955","7190",1
"5956","7192",1
"5957","7195",1
"5958","7197",1
"5959","7198",1
"5960","7203",1
"5961","7208",2
"5962","7216",1
"5963","7218",1
"5964","7222",3
"5965","7225",2
"5966","7242",1
"5967","7245",1
"5968","7249",3
"5969","7252",2
"5970","7254",1
"5971","7255",2
"5972","7263",2
"5973","7264",1
"5974","7265",1
"5975","7279",1
"5976","7289",1
"5977","7290",2
"5978","7296",1
"5979","7298",1
"5980","7303",2
"5981","7304",1
"5982","7313",2
"5983","7317",2
"5984","7318",1
"5985","7331",1
"5986","7336",1
"5987","7337",1
"5988","7338",1
"5989","7343",2
"5990","7345",1
"5991","7351",1
"5992","7353",1
"5993","7357",1
"5994","7365",1
"5995","7369",2
"5996","7372",1
"5997","7373",1
"5998","7378",2
"5999","7384",1
"6000","7386",1
"6001","7387",2
"6002","7388",1
"6003","7396",1
"6004","7400",1
"6005","7406",1
"6006","7408",1
"6007","7419",2
"6008","7424",1
"6009","7426",1
"6010","7429",1
"6011","7433",1
"6012","7434",1
"6013","7440",1
"6014","7441",1
"6015","7443",2
"6016","7444",2
"6017","7449",3
"6018","7451",1
"6019","7454",1
"6020","7458",1
"6021","7459",2
"6022","7464",1
"6023","7468",1
"6024","7469",2
"6025","7475",2
"6026","7482",1
"6027","7485",2
"6028","7487",1
"6029","7495",1
"6030","7496",1
"6031","7503",2
"6032","7505",1
"6033","7506",2
"6034","7509",1
"6035","7513",1
"6036","7518",1
"6037","7522",1
"6038","7529",2
"6039","7530",1
"6040","7531",1
"6041","7541",2
"6042","7544",1
"6043","7546",2
"6044","7547",1
"6045","7554",3
"6046","7558",1
"6047","7560",2
"6048","7561",1
"6049","7567",2
"6050","7578",1
"6051","7579",1
"6052","7585",2
"6053","7586",1
"6054","7595",1
"6055","7598",1
"6056","7601",1
"6057","7602",1
"6058","7604",1
"6059","7606",1
"6060","7608",1
"6061","7612",1
"6062","7613",1
"6063","7620",4
"6064","7621",1
"6065","7622",1
"6066","7623",1
"6067","7624",1
"6068","7628",1
"6069","7631",1
"6070","7633",1
"6071","7634",1
"6072","7635",1
"6073","7641",1
"6074","7649",1
"6075","7653",1
"6076","7668",1
"6077","7673",1
"6078","7685",1
"6079","7687",1
"6080","7695",1
"6081","7696",1
"6082","7699",1
"6083","7702",3
"6084","7704",1
"6085","7707",2
"6086","7708",2
"6087","7711",2
"6088","7712",1
"6089","7717",1
"6090","7724",2
"6091","7727",1
"6092","7735",3
"6093","7741",1
"6094","7742",1
"6095","7743",1
"6096","7744",1
"6097","7747",2
"6098","7752",2
"6099","7766",2
"6100","7773",1
"6101","7780",1
"6102","7781",1
"6103","7783",1
"6104","7785",1
"6105","7788",1
"6106","7791",1
"6107","7798",1
"6108","7800",1
"6109","7802",2
"6110","7803",1
"6111","7811",1
"6112","7813",1
"6113","7816",2
"6114","7818",1
"6115","7819",2
"6116","7821",1
"6117","7822",1
"6118","7825",1
"6119","7826",1
"6120","7831",1
"6121","7832",1
"6122","7836",1
"6123","7838",1
"6124","7845",1
"6125","7848",1
"6126","7858",1
"6127","7861",1
"6128","7863",2
"6129","7864",1
"6130","7867",2
"6131","7870",2
"6132","7876",2
"6133","7879",1
"6134","7880",1
"6135","7881",1
"6136","7895",1
"6137","7900",1
"6138","7907",1
"6139","7918",1
"6140","7928",1
"6141","7929",2
"6142","7934",1
"6143","7935",1
"6144","7938",1
"6145","7944",3
"6146","7945",2
"6147","7951",1
"6148","7957",2
"6149","7962",2
"6150","7968",4
"6151","7973",1
"6152","7974",1
"6153","7982",2
"6154","7984",1
"6155","7985",2
"6156","7990",1
"6157","8000",4
"6158","8001",1
"6159","8004",1
"6160","8014",3
"6161","8015",1
"6162","8016",2
"6163","8017",1
"6164","8023",4
"6165","8025",1
"6166","8029",2
"6167","8032",1
"6168","8036",1
"6169","8037",2
"6170","8038",2
"6171","8040",1
"6172","8043",1
"6173","8044",2
"6174","8047",2
"6175","8066",1
"6176","8077",1
"6177","8079",1
"6178","8089",2
"6179","8093",1
"6180","8094",1
"6181","8097",1
"6182","8101",1
"6183","8103",2
"6184","8104",1
"6185","8106",3
"6186","8107",1
"6187","8112",2
"6188","8114",1
"6189","8118",1
"6190","8119",2
"6191","8121",1
"6192","8127",1
"6193","8131",2
"6194","8132",1
"6195","8135",2
"6196","8136",1
"6197","8138",1
"6198","8139",1
"6199","8141",1
"6200","8142",1
"6201","8148",1
"6202","8150",1
"6203","8152",1
"6204","8153",1
"6205","8163",1
"6206","8165",1
"6207","8167",2
"6208","8180",4
"6209","8195",3
"6210","8205",1
"6211","8206",1
"6212","8218",2
"6213","8224",1
"6214","8226",1
"6215","8229",1
"6216","8230",1
"6217","8238",2
"6218","8251",2
"6219","8254",1
"6220","8259",1
"6221","8262",2
"6222","8263",1
"6223","8265",1
"6224","8266",3
"6225","8267",1
"6226","8277",1
"6227","8278",2
"6228","8279",1
"6229","8289",1
"6230","8291",1
"6231","8295",4
"6232","8298",1
"6233","8300",1
"6234","8303",1
"6235","8304",11
"6236","8309",1
"6237","8311",1
"6238","8312",1
"6239","8313",1
"6240","8318",1
"6241","8319",1
"6242","8326",1
"6243","8332",3
"6244","8334",2
"6245","8339",1
"6246","8345",2
"6247","8351",1
"6248","8366",1
"6249","8368",1
"6250","8379",1
"6251","8381",2
"6252","8399",1
"6253","8402",1
"6254","8403",1
"6255","8408",1
"6256","8412",1
"6257","8413",1
"6258","8417",1
"6259","8422",2
"6260","8434",1
"6261","8436",2
"6262","8444",1
"6263","8449",1
"6264","8460",1
"6265","8463",1
"6266","8465",1
"6267","8480",1
"6268","8486",2
"6269","8489",1
"6270","8491",1
"6271","8494",1
"6272","8509",1
"6273","8514",2
"6274","8515",1
"6275","8535",1
"6276","8536",1
"6277","8538",1
"6278","8541",1
"6279","8545",2
"6280","8548",1
"6281","8553",1
"6282","8554",1
"6283","8556",2
"6284","8558",1
"6285","8562",1
"6286","8563",2
"6287","8564",4
"6288","8583",1
"6289","8585",1
"6290","8590",1
"6291","8592",1
"6292","8594",1
"6293","8600",2
"6294","8603",2
"6295","8605",1
"6296","8619",1
"6297","8623",1
"6298","8626",3
"6299","8627",3
"6300","8629",2
"6301","8637",3
"6302","8647",1
"6303","8648",2
"6304","8649",1
"6305","8652",1
"6306","8654",1
"6307","8666",1
"6308","8669",2
"6309","8674",1
"6310","8680",1
"6311","8689",1
"6312","8692",1
"6313","8717",1
"6314","8725",1
"6315","8729",1
"6316","8730",1
"6317","8741",1
"6318","8749",2
"6319","8750",1
"6320","8758",1
"6321","8781",2
"6322","8784",1
"6323","8785",1
"6324","8794",1
"6325","8806",1
"6326","8821",1
"6327","8823",1
"6328","8826",1
"6329","8828",1
"6330","8837",1
"6331","8839",1
"6332","8844",1
"6333","8859",1
"6334","8860",1
"6335","8863",1
"6336","8866",2
"6337","8873",2
"6338","8874",1
"6339","8876",3
"6340","8883",1
"6341","8892",2
"6342","8894",1
"6343","8897",2
"6344","8899",1
"6345","8902",2
"6346","8903",2
"6347","8918",1
"6348","8919",1
"6349","8929",1
"6350","8938",1
"6351","8947",1
"6352","8950",1
"6353","8953",1
"6354","8957",1
"6355","8963",1
"6356","8969",1
"6357","8971",1
"6358","8973",1
"6359","8979",1
"6360","8982",2
"6361","8990",1
"6362","9001",1
"6363","9002",1
"6364","9004",2
"6365","9009",1
"6366","9019",1
"6367","9039",1
"6368","9047",1
"6369","9049",1
"6370","9051",1
"6371","9059",1
"6372","9064",1
"6373","9068",1
"6374","9072",1
"6375","9077",2
"6376","9083",1
"6377","9102",1
"6378","9103",1
"6379","9110",2
"6380","9121",1
"6381","9131",2
"6382","9135",1
"6383","9139",1
"6384","9143",1
"6385","9146",1
"6386","9149",1
"6387","9154",1
"6388","9160",2
"6389","9173",1
"6390","9192",1
"6391","9194",1
"6392","9200",1
"6393","9202",1
"6394","9207",1
"6395","9214",1
"6396","9216",1
"6397","9221",1
"6398","9224",1
"6399","9228",1
"6400","9231",1
"6401","9246",1
"6402","9252",1
"6403","9261",2
"6404","9262",1
"6405","9269",2
"6406","9277",1
"6407","9299",2
"6408","9301",1
"6409","9304",1
"6410","9305",1
"6411","9306",1
"6412","9311",1
"6413","9314",1
"6414","9317",2
"6415","9319",1
"6416","9324",2
"6417","9326",2
"6418","9328",1
"6419","9329",3
"6420","9336",1
"6421","9339",1
"6422","9346",1
